"","H","period","YEAR","QUARTER","ID","INDUSTRY","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","nbin_tot","openL","openR","n.b.mode","prob.mode","mode","mean","var","median"
"5732",1,0,2005,1,507,3,0,0,0.12,0.7,0.13,0.05,0,0,0,0,NA,0.4,0,0,1,0.7,3.5,3.39,0.521233333333333,3.45714285714286
"5733",1,0,2005,1,508,2,0.04,0.15,0.3,0.3,0.15,0.04,0.01,0.01,0,0,NA,0.8,1,0,2,0.3,4,3.92,1.72693333333334,3.96666666666667
"5734",1,0,2005,1,510,2,0.05,0.1,0.4,0.4,0.05,0,0,0,0,0,NA,0.5,1,0,2,0.4,4,4.2,0.893333333333334,4.125
"5735",1,0,2005,1,512,2,0,0,0.15,0.35,0.4,0.1,0,0,0,0,NA,0.4,0,0,1,0.4,2.5,3.05,0.830833333333333,3
"5736",1,0,2005,1,516,1,0.01,0.05,0.2,0.45,0.2,0.05,0.024,0.01,0.005,0.001,NA,1,1,1,1,0.45,3.5,3.386,1.511004,3.46666666666667
"5737",1,0,2005,1,518,2,0,0,0.1,0.6,0.2,0.1,0,0,0,0,NA,0.4,0,0,1,0.6,3.5,3.2,0.69333333333333,3.33333333333333
"5738",1,0,2005,1,520,2,0,0,0.05,0.1,0.6,0.15,0.05,0.05,0,0,NA,0.6,0,0,1,0.6,2.5,2.3,1.14333333333333,2.41666666666667
"5739",1,0,2005,1,521,1,0,0,0.25,0.65,0.1,0,0,0,0,0,NA,0.3,0,0,1,0.65,3.5,3.65,0.410833333333334,3.61538461538462
"5740",1,0,2005,1,523,2,0.06,0.15,0.296,0.26,0.11,0.044,0.03,0.02,0.015,0.015,NA,1,1,1,1,0.296,4.5,3.728,3.46334933333334,4.02027027027027
"5741",1,0,2005,1,524,2,0,0.05,0.3,0.5,0.1,0.05,0,0,0,0,NA,0.5,0,0,1,0.5,3.5,3.7,0.843333333333332,3.7
"5742",1,0,2005,1,526,2,0,0,1,0,0,0,0,0,0,0,NA,0.1,0,0,1,1,4.5,4.5,0.0833333333333321,4.5
"5743",1,0,2005,1,527,2,0,0,0.05,0.75,0.2,0,0,0,0,0,NA,0.3,0,0,1,0.75,3.5,3.35,0.310833333333331,3.4
"5744",1,0,2005,1,528,1,0,0,0.15,0.7,0.15,0,0,0,0,0,NA,0.3,0,0,1,0.7,3.5,3.5,0.383333333333336,3.5
"5895",1,0,2006,1,20,2,0,0,0.5,0.5,0,0,0,0,0,0,NA,0.2,0,0,2,0.5,4,4,0.333333333333332,4
"5896",1,0,2006,1,65,1,0,0,0,0.5,0.5,0,0,0,0,0,NA,0.2,0,0,2,0.5,3,3,0.333333333333334,3
"5897",1,0,2006,1,99,1,0,0.03,0.06,0.65,0.1,0.07,0.05,0.03,0.01,0,NA,0.8,0,0,1,0.65,3.5,3.06,1.62973333333334,3.36923076923077
"5898",1,0,2006,1,405,1,0,0,0.1,0.6,0.15,0.1,0.05,0,0,0,NA,0.5,0,0,1,0.6,3.5,3.1,1.02333333333333,3.33333333333333
"5899",1,0,2006,1,407,2,0,0,0,0.9,0.1,0,0,0,0,0,NA,0.2,0,0,1,0.9,3.5,3.4,0.173333333333336,3.44444444444444
"5900",1,0,2006,1,411,2,0,0.05,0.1,0.6,0.2,0.05,0,0,0,0,NA,0.5,0,0,1,0.6,3.5,3.4,0.77333333333333,3.41666666666667
"5901",1,0,2006,1,420,2,0,0,0.15,0.5,0.3,0.05,0,0,0,0,NA,0.4,0,0,1,0.5,3.5,3.25,0.670833333333334,3.3
"5902",1,0,2006,1,421,2,0,0,0.05,0.4,0.45,0.05,0.05,0,0,0,NA,0.5,0,0,1,0.45,2.5,2.85,0.810833333333335,2.88888888888889
"5903",1,0,2006,1,422,1,0.02,0.03,0.05,0.15,0.3,0.25,0.1,0.05,0.03,0.02,NA,1,1,1,1,0.3,2.5,2.08,3.16026666666667,2.16666666666667
"5904",1,0,2006,1,424,1,0.01,0.02,0.14,0.7,0.08,0.02,0.01,0.01,0.01,0,NA,0.9,1,0,1,0.7,3.5,3.47,1.05243333333333,3.52857142857143
"5905",1,0,2006,1,426,2,0,0.05,0.15,0.5,0.25,0.05,0,0,0,0,NA,0.5,0,0,1,0.5,3.5,3.4,0.873333333333333,3.4
"5906",1,0,2006,1,428,2,0,0,0.15,0.5,0.25,0.1,0,0,0,0,NA,0.4,0,0,1,0.5,3.5,3.2,0.793333333333335,3.3
"5908",1,0,2006,1,431,1,0,0,0,0.55,0.4,0.05,0,0,0,0,NA,0.3,0,0,1,0.55,3.5,3,0.43333333333333,3.09090909090909
"5909",1,0,2006,1,433,2,0,0,0.2,0.6,0.2,0,0,0,0,0,NA,0.3,0,0,1,0.6,3.5,3.5,0.483333333333334,3.5
"5910",1,0,2006,1,446,2,0,0.05,0.2,0.5,0.2,0.05,0,0,0,0,NA,0.5,0,0,1,0.5,3.5,3.5,0.883333333333333,3.5
"5911",1,0,2006,1,448,2,0,0,0.25,0.4,0.2,0.15,0,0,0,0,NA,0.4,0,0,1,0.4,3.5,3.25,1.07083333333333,3.375
"5912",1,0,2006,1,456,1,0,0,0.05,0.8,0.15,0,0,0,0,0,NA,0.3,0,0,1,0.8,3.5,3.4,0.27333333333333,3.4375
"5913",1,0,2006,1,463,2,0,0.03,0.3,0.5,0.1,0.05,0.02,0,0,0,NA,0.6,0,0,1,0.5,3.5,3.6,0.973333333333334,3.66
"5914",1,0,2006,1,472,2,0,0,0,0.1,0.85,0.05,0,0,0,0,NA,0.3,0,0,1,0.85,2.5,2.55,0.230833333333331,2.52941176470588
"5915",1,0,2006,1,483,3,0.03,0.03,0.05,0.1,0.15,0.2,0.25,0.12,0.05,0.02,NA,1,1,1,1,0.25,0.5,1.53,4.00576666666667,1.3
"5916",1,0,2006,1,484,2,0,0,0.01,0.24,0.34,0.27,0.06,0.05,0.02,0.01,NA,0.8,0,1,1,0.34,2.5,2.08,1.8336,2.26470588235294
"5919",1,0,2006,1,504,1,0.025,0.15,0.5,0.275,0.05,0,0,0,0,0,NA,0.5,1,0,1,0.5,4.5,4.325,0.777708333333329,4.35
"5920",1,0,2006,1,506,2,0,0,0.1,0.45,0.3,0.1,0.05,0,0,0,NA,0.5,0,0,1,0.45,3.5,2.95,1.03083333333334,3.11111111111111
"5921",1,0,2006,1,507,3,0,0,0.05,0.6,0.2,0.1,0.05,0,0,0,NA,0.5,0,0,1,0.6,3.5,3,0.933333333333334,3.25
"5922",1,0,2006,1,508,2,0,0.02,0.08,0.4,0.4,0.08,0.02,0,0,0,NA,0.6,0,0,2,0.4,3,3,0.893333333333333,3
"5923",1,0,2006,1,510,2,0,0.05,0.05,0.4,0.4,0.1,0,0,0,0,NA,0.5,0,0,2,0.4,3,3.05,0.930833333333331,3
"5924",1,0,2006,1,512,2,0,0,0.05,0.35,0.45,0.1,0.05,0,0,0,NA,0.5,0,0,1,0.45,2.5,2.75,0.870833333333334,2.77777777777778
"5925",1,0,2006,1,516,1,0,0,0.1,0.45,0.35,0.1,0,0,0,0,NA,0.4,0,0,1,0.45,3.5,3.05,0.730833333333335,3.11111111111111
"5926",1,0,2006,1,518,2,0,0,0.1,0.4,0.4,0.1,0,0,0,0,NA,0.4,0,0,2,0.4,3,3,0.733333333333333,3
"5928",1,0,2006,1,521,1,0,0,0.15,0.65,0.15,0.05,0,0,0,0,NA,0.4,0,0,1,0.65,3.5,3.4,0.573333333333334,3.46153846153846
"5929",1,0,2006,1,524,2,0,0,0.2,0.4,0.3,0.1,0,0,0,0,NA,0.4,0,0,1,0.4,3.5,3.2,0.893333333333331,3.25
"5930",1,0,2006,1,526,2,0,0,0.1,0.6,0.3,0,0,0,0,0,NA,0.3,0,0,1,0.6,3.5,3.3,0.443333333333332,3.33333333333333
"5931",1,0,2006,1,527,2,0,0,0.1,0.4,0.3,0.2,0,0,0,0,NA,0.4,0,0,1,0.4,3.5,2.9,0.923333333333332,3
"5932",1,0,2006,1,528,1,0,0,0,0.7,0.3,0,0,0,0,0,NA,0.2,0,0,1,0.7,3.5,3.2,0.293333333333335,3.28571428571429
"5934",1,0,2006,1,532,2,0,0,0.1,0.8,0.1,0,0,0,0,0,NA,0.3,0,0,1,0.8,3.5,3.5,0.28333333333333,3.5
"5936",1,0,2006,1,535,1,0,0,0.45,0.55,0,0,0,0,0,0,NA,0.2,0,0,1,0.55,3.5,3.95,0.330833333333333,3.90909090909091
"5939",1,0,2006,1,541,1,0,0,0.25,0.45,0.25,0.05,0,0,0,0,NA,0.4,0,0,1,0.45,3.5,3.4,0.773333333333332,3.44444444444444
"5940",1,0,2006,1,542,1,0,0.02,0.18,0.6,0.15,0.03,0.01,0.01,0,0,NA,0.7,0,0,1,0.6,3.5,3.44,0.859733333333336,3.5
"5944",1,0,2006,1,546,1,0,0.01,0.15,0.6,0.2,0.02,0.01,0.01,0,0,NA,0.7,0,0,1,0.6,3.5,3.36,0.783733333333336,3.43333333333333
"5945",1,0,2006,1,548,2,0,0,0.05,0.45,0.45,0.04,0.01,0,0,0,NA,0.5,0,0,2,0.45,3,2.99,0.573233333333336,3
"5946",1,0,2006,1,549,1,0,0,0,0.5,0.5,0,0,0,0,0,NA,0.2,0,0,2,0.5,3,3,0.333333333333334,3
"6103",1,0,2007,1,20,2,0,0,0,0.6,0.4,0,0,0,0,0,NA,0.2,0,0,1,0.6,3.5,3.1,0.323333333333332,3.16666666666667
"6104",1,0,2007,1,84,1,0,0,0,0.05,0.8,0.15,0,0,0,0,NA,0.3,0,0,1,0.8,2.5,2.4,0.273333333333333,2.4375
"6105",1,0,2007,1,405,1,0,0,0.05,0.2,0.4,0.2,0.1,0.05,0,0,NA,0.6,0,0,1,0.4,2.5,2.25,1.47083333333333,2.375
"6106",1,0,2007,1,407,2,0,0,0,0.1,0.8,0.1,0,0,0,0,NA,0.3,0,0,1,0.8,2.5,2.5,0.283333333333333,2.5
"6107",1,0,2007,1,411,2,0,0.02,0.15,0.25,0.4,0.1,0.07,0.01,0,0,NA,0.7,0,0,1,0.4,2.5,2.84,1.46773333333333,2.8
"6108",1,0,2007,1,420,2,0,0,0,0.25,0.65,0.1,0,0,0,0,NA,0.3,0,0,1,0.65,2.5,2.65,0.410833333333333,2.61538461538462
"6109",1,0,2007,1,421,2,0,0,0.02,0.22,0.5,0.22,0.02,0.02,0,0,NA,0.6,0,0,1,0.5,2.5,2.44,0.859733333333335,2.48
"6110",1,0,2007,1,424,1,0.01,0.02,0.08,0.75,0.08,0.02,0.01,0.01,0.01,0.01,NA,1,1,1,1,0.75,3.5,3.34,1.4644,3.48
"6111",1,0,2007,1,426,2,0,0,0.05,0.4,0.4,0.1,0.05,0,0,0,NA,0.5,0,0,2,0.4,3,2.8,0.893333333333335,2.875
"6113",1,0,2007,1,431,1,0,0,0,0.2,0.6,0.2,0,0,0,0,NA,0.3,0,0,1,0.6,2.5,2.5,0.483333333333333,2.5
"6114",1,0,2007,1,433,2,0,0,0,0.2,0.7,0.1,0,0,0,0,NA,0.3,0,0,1,0.7,2.5,2.6,0.373333333333332,2.57142857142857
"6115",1,0,2007,1,446,2,0,0,0.05,0.1,0.7,0.1,0.05,0,0,0,NA,0.5,0,0,1,0.7,2.5,2.5,0.683333333333333,2.5
"6116",1,0,2007,1,448,2,0,0,0.1,0.35,0.3,0.2,0.05,0,0,0,NA,0.5,0,0,1,0.35,3.5,2.75,1.17083333333334,2.83333333333333
"6117",1,0,2007,1,456,1,0,0,0,0.1,0.7,0.2,0,0,0,0,NA,0.3,0,0,1,0.7,2.5,2.4,0.373333333333331,2.42857142857143
"6118",1,0,2007,1,463,2,0,0,0.02,0.34,0.48,0.11,0.04,0.01,0,0,NA,0.6,0,0,1,0.48,2.5,2.66,0.837733333333331,2.70833333333333
"6119",1,0,2007,1,472,2,0,0,0,0.1,0.8,0.1,0,0,0,0,NA,0.3,0,0,1,0.8,2.5,2.5,0.283333333333333,2.5
"6120",1,0,2007,1,483,3,0.02,0.03,0.08,0.25,0.17,0.15,0.12,0.08,0.05,0.05,NA,1,1,1,1,0.25,3.5,1.95,4.92416666666667,2.29411764705882
"6121",1,0,2007,1,484,2,0,0,0.02,0.12,0.33,0.21,0.15,0.11,0.05,0.01,NA,0.8,0,1,1,0.33,2.5,1.56,2.3664,1.85714285714286
"6123",1,0,2007,1,504,1,0,0,0.15,0.6,0.25,0,0,0,0,0,NA,0.3,0,0,1,0.6,3.5,3.4,0.473333333333334,3.41666666666667
"6124",1,0,2007,1,507,3,0,0,0,0.5,0.45,0.05,0,0,0,0,NA,0.3,0,0,1,0.5,3.5,2.95,0.430833333333334,3
"6125",1,0,2007,1,508,2,0,0,0,0.25,0.63,0.1,0.02,0,0,0,NA,0.4,0,0,1,0.63,2.5,2.61,0.501233333333334,2.6031746031746
"6126",1,0,2007,1,510,2,0,0,0.05,0.3,0.3,0.3,0.05,0,0,0,NA,0.5,0,0,3,0.3,2.5,2.5,1.08333333333333,2.5
"6127",1,0,2007,1,512,2,0,0,0,0.5,0.4,0.1,0,0,0,0,NA,0.3,0,0,1,0.5,3.5,2.9,0.523333333333332,3
"6128",1,0,2007,1,516,1,0,0,0.03,0.17,0.5,0.22,0.08,0,0,0,NA,0.5,0,0,1,0.5,2.5,2.35,0.890833333333332,2.4
"6129",1,0,2007,1,518,2,0,0.02,0.05,0.13,0.6,0.13,0.05,0.02,0,0,NA,0.7,0,0,1,0.6,2.5,2.5,1.10333333333333,2.5
"6130",1,0,2007,1,519,1,0,0,0.05,0.15,0.4,0.3,0.08,0.02,0,0,NA,0.6,0,0,1,0.4,2.5,2.23,1.16043333333333,2.25
"6131",1,0,2007,1,520,2,0,0,0,0.2,0.7,0.1,0,0,0,0,NA,0.3,0,0,1,0.7,2.5,2.6,0.373333333333332,2.57142857142857
"6132",1,0,2007,1,521,1,0,0,0,0.2,0.4,0.3,0.1,0,0,0,NA,0.4,0,0,1,0.4,2.5,2.2,0.893333333333333,2.25
"6133",1,0,2007,1,524,2,0,0,0.2,0.4,0.3,0.1,0,0,0,0,NA,0.4,0,0,1,0.4,3.5,3.2,0.893333333333331,3.25
"6134",1,0,2007,1,526,2,0,0,0,0.2,0.8,0,0,0,0,0,NA,0.2,0,0,1,0.8,2.5,2.7,0.243333333333332,2.625
"6135",1,0,2007,1,527,2,0,0,0,0.22,0.56,0.22,0,0,0,0,NA,0.3,0,0,1,0.56,2.5,2.5,0.523333333333333,2.5
"6136",1,0,2007,1,528,1,0,0,0,0.2,0.6,0.2,0,0,0,0,NA,0.3,0,0,1,0.6,2.5,2.5,0.483333333333333,2.5
"6137",1,0,2007,1,532,2,0,0,0,0.4,0.5,0.1,0,0,0,0,NA,0.3,0,0,1,0.5,2.5,2.8,0.493333333333331,2.8
"6139",1,0,2007,1,535,1,0,0,0,0.25,0.75,0,0,0,0,0,NA,0.2,0,0,1,0.75,2.5,2.75,0.270833333333334,2.66666666666667
"6142",1,0,2007,1,540,2,0,0,0,0,0.7,0.2,0.05,0.05,0,0,NA,0.4,0,0,1,0.7,2.5,2.05,0.730833333333333,2.28571428571429
"6143",1,0,2007,1,541,1,0,0,0.05,0.4,0.4,0.15,0,0,0,0,NA,0.4,0,0,2,0.4,3,2.85,0.710833333333333,2.875
"6144",1,0,2007,1,542,1,0.01,0.04,0.2,0.4,0.3,0.04,0.01,0,0,0,NA,0.7,1,0,1,0.4,3.5,3.4,1.07333333333334,3.375
"6147",1,0,2007,1,546,1,0,0.02,0.08,0.37,0.37,0.08,0.05,0.02,0.01,0,NA,0.8,0,0,2,0.37,3,2.81,1.47723333333333,2.91891891891892
"6148",1,0,2007,1,548,2,0,0,0,0.2,0.7,0.1,0,0,0,0,NA,0.3,0,0,1,0.7,2.5,2.6,0.373333333333332,2.57142857142857
"6149",1,0,2007,1,549,1,0,0,0,0.4,0.55,0.05,0,0,0,0,NA,0.3,0,0,1,0.55,2.5,2.85,0.410833333333333,2.81818181818182
"6302",1,0,2008,1,99,1,0,0,0.03,0.14,0.58,0.15,0.05,0.03,0.01,0.01,NA,0.8,0,1,1,0.58,2.5,2.26,1.4324,2.43103448275862
"6303",1,0,2008,1,407,2,0,0,0,0,0.1,0.65,0.25,0,0,0,NA,0.3,0,0,1,0.65,1.5,1.35,0.410833333333334,1.38461538461538
"6305",1,0,2008,1,420,2,0,0,0,0,0,0.65,0.3,0.05,0,0,NA,0.3,0,0,1,0.65,1.5,1.1,0.423333333333333,1.23076923076923
"6306",1,0,2008,1,421,2,0,0,0,0.08,0.4,0.4,0.08,0.04,0,0,NA,0.5,0,0,2,0.4,2,1.9,0.883333333333333,1.95
"6307",1,0,2008,1,422,1,0,0,0.05,0.05,0.1,0.1,0.2,0.25,0.15,0.1,NA,0.8,0,1,1,0.25,-0.5,0.2,4.26,0
"6309",1,0,2008,1,424,1,0.01,0.01,0.01,0.02,0.15,0.6,0.14,0.04,0.01,0.01,NA,1,1,1,1,0.6,1.5,1.51,1.4599,1.5
"6310",1,0,2008,1,426,2,0,0,0,0.05,0.15,0.25,0.35,0.15,0.05,0,NA,0.6,0,0,1,0.35,0.5,0.95,1.53083333333333,0.857142857142857
"6311",1,0,2008,1,431,1,0,0,0,0,0.3,0.3,0.3,0.1,0,0,NA,0.4,0,0,3,0.3,1.5,1.3,1.04333333333333,1.33333333333333
"6312",1,0,2008,1,446,2,0,0,0,0.05,0.4,0.5,0.05,0,0,0,NA,0.4,0,0,1,0.5,1.5,1.95,0.530833333333333,1.9
"6313",1,0,2008,1,448,2,0,0,0,0.1,0.35,0.35,0.1,0.1,0,0,NA,0.5,0,0,2,0.35,2,1.75,1.27083333333333,1.85714285714286
"6314",1,0,2008,1,463,2,0,0,0.05,0.18,0.45,0.22,0.08,0.02,0,0,NA,0.6,0,0,1,0.45,2.5,2.34,1.15773333333333,2.4
"6315",1,0,2008,1,472,2,0,0,0,0,0,0,0.55,0.4,0.05,0,NA,0.3,0,0,1,0.55,0.5,0,0.433333333333333,0.0909090909090909
"6316",1,0,2008,1,483,3,0,0,0,0.05,0.08,0.2,0.3,0.2,0.12,0.05,NA,0.7,0,1,1,0.3,0.5,0.37,2.54976666666667,0.433333333333333
"6317",1,0,2008,1,484,2,0,0,0,0.02,0.07,0.34,0.28,0.18,0.08,0.03,NA,0.7,0,1,1,0.34,1.5,0.58,1.87693333333333,0.75
"6318",1,0,2008,1,498,1,0,0,0,0,0.05,0.2,0.6,0.1,0.05,0,NA,0.5,0,0,1,0.6,0.5,0.6,0.773333333333333,0.583333333333333
"6319",1,0,2008,1,504,1,0,0,0,0.2,0.5,0.3,0,0,0,0,NA,0.3,0,0,1,0.5,2.5,2.4,0.573333333333331,2.4
"6320",1,0,2008,1,507,3,0,0,0,0,0.25,0.65,0.1,0,0,0,NA,0.3,0,0,1,0.65,1.5,1.65,0.410833333333333,1.61538461538462
"6321",1,0,2008,1,508,2,0,0,0,0.1,0.55,0.25,0.1,0,0,0,NA,0.4,0,0,1,0.55,2.5,2.15,0.710833333333333,2.27272727272727
"6322",1,0,2008,1,510,2,0,0,0,0,0.4,0.4,0.2,0,0,0,NA,0.3,0,0,2,0.4,2,1.7,0.643333333333333,1.75
"6323",1,0,2008,1,512,2,0,0,0,0.05,0.7,0.25,0,0,0,0,NA,0.3,0,0,1,0.7,2.5,2.3,0.343333333333333,2.35714285714286
"6324",1,0,2008,1,516,1,0,0,0,0,0.2,0.4,0.3,0.1,0,0,NA,0.4,0,0,1,0.4,1.5,1.2,0.893333333333334,1.25
"6325",1,0,2008,1,518,2,0,0,0,0.05,0.25,0.4,0.25,0.05,0,0,NA,0.5,0,0,1,0.4,1.5,1.5,0.983333333333333,1.5
"6326",1,0,2008,1,519,1,0,0.05,0.1,0.2,0.3,0.2,0.1,0.05,0,0,NA,0.7,0,0,1,0.3,2.5,2.5,2.18333333333333,2.5
"6327",1,0,2008,1,520,2,0,0,0,0,0.9,0.1,0,0,0,0,NA,0.2,0,0,1,0.9,2.5,2.4,0.173333333333334,2.44444444444444
"6329",1,0,2008,1,523,2,0.137,0.098,0.196,0.215,0.157,0.078,0.049,0.021,0.02,0.029,NA,1,1,1,1,0.215,3.5,3.456,5.08873066666666,3.67906976744186
"6330",1,0,2008,1,524,2,0,0,0,0,0.4,0.3,0.2,0.1,0,0,NA,0.4,0,0,1,0.4,2.5,1.5,1.08333333333333,1.66666666666667
"6331",1,0,2008,1,526,2,0,0,0,0,0.1,0.65,0.2,0.05,0,0,NA,0.4,0,0,1,0.65,1.5,1.3,0.543333333333333,1.38461538461538
"6332",1,0,2008,1,527,2,0,0,0,0,0,0.6,0.4,0,0,0,NA,0.2,0,0,1,0.6,1.5,1.1,0.323333333333334,1.16666666666667
"6333",1,0,2008,1,528,1,0,0,0,0,0.3,0.5,0.2,0,0,0,NA,0.3,0,0,1,0.5,1.5,1.6,0.573333333333333,1.6
"6335",1,0,2008,1,532,2,0,0,0,0,0.4,0.5,0.1,0,0,0,NA,0.3,0,0,1,0.5,1.5,1.8,0.493333333333333,1.8
"6336",1,0,2008,1,535,1,0,0,0,0,0.1,0.7,0.2,0,0,0,NA,0.3,0,0,1,0.7,1.5,1.4,0.373333333333334,1.42857142857143
"6338",1,0,2008,1,540,2,0,0,0,0,0.7,0.2,0.05,0.05,0,0,NA,0.4,0,0,1,0.7,2.5,2.05,0.730833333333333,2.28571428571429
"6339",1,0,2008,1,541,1,0,0,0,0.1,0.3,0.4,0.2,0,0,0,NA,0.4,0,0,1,0.4,1.5,1.8,0.893333333333332,1.75
"6340",1,0,2008,1,542,1,0,0,0,0.05,0.55,0.35,0.05,0,0,0,NA,0.4,0,0,1,0.55,2.5,2.1,0.523333333333333,2.18181818181818
"6342",1,0,2008,1,546,1,0,0,0,0.02,0.1,0.25,0.25,0.2,0.15,0.03,NA,0.7,0,1,2,0.25,1,0.39,2.20123333333333,0.48
"6343",1,0,2008,1,548,2,0,0,0,0.2,0.6,0.1,0.1,0,0,0,NA,0.4,0,0,1,0.6,2.5,2.4,0.773333333333333,2.5
"6344",1,0,2008,1,549,1,0,0,0,0,0.25,0.7,0.05,0,0,0,NA,0.3,0,0,1,0.7,1.5,1.7,0.343333333333334,1.64285714285714
"6350",1,0,2008,1,555,1,0,0,0,0.1,0.3,0.35,0.25,0,0,0,NA,0.4,0,0,1,0.35,1.5,1.75,0.970833333333333,1.71428571428571
"6351",1,0,2008,1,557,1,0.001,0.005,0.01,0.03,0.23,0.35,0.25,0.07,0.04,0.014,NA,1,1,1,1,0.35,1.5,1.265,1.82244166666667,1.36
"6500",1,0,2009,1,411,2,0,0,0,0,0,0,0,0.3,0.4,0.3,NA,0.3,0,1,1,0.4,-1.5,-1.8,1.69333333333333,-1.5
"6501",1,0,2009,1,420,2,0,0,0,0,0,0,0.05,0.7,0.25,0,NA,0.3,0,0,1,0.7,-0.5,-0.7,0.343333333333333,-0.642857142857143
"6502",1,0,2009,1,421,2,0,0,0,0,0,0,0.05,0.5,0.4,0.05,NA,0.4,0,1,1,0.5,-0.5,-1,0.766666666666667,-0.9
"6503",1,0,2009,1,423,2,0,0,0.01,0.01,0.01,0.15,0.34,0.33,0.1,0.05,NA,0.8,0,1,1,0.34,0.5,0.00999999999999993,1.84656666666667,0.0588235294117646
"6504",1,0,2009,1,424,1,0.01,0.01,0.01,0.01,0.1,0.58,0.2,0.06,0.01,0.01,NA,1,1,1,1,0.58,1.5,1.34,1.4844,1.37931034482759
"6505",1,0,2009,1,426,2,0,0,0,0,0.05,0.1,0.1,0.15,0.3,0.3,NA,0.6,0,1,2,0.3,-3,-1.25,3.67083333333333,-1.33333333333333
"6507",1,0,2009,1,431,1,0,0,0,0,0,0,0.1,0.2,0.3,0.4,NA,0.4,0,1,1,0.4,-3.5,-1.9,2.39,-1.66666666666667
"6508",1,0,2009,1,446,2,0,0,0,0,0,0,0,0.1,0.4,0.5,NA,0.3,0,1,1,0.5,-3.5,-2.4,1.70666666666667,-3.5
"6509",1,0,2009,1,463,2,0,0,0,0,0,0,0,0.05,0.5,0.45,NA,0.3,0,1,1,0.5,-1.5,-2.35,1.51083333333333,-1.9
"6510",1,0,2009,1,472,2,0,0,0,0,0,0,0,0.1,0.65,0.25,NA,0.3,0,1,1,0.65,-1.5,-1.9,1.19,-1.61538461538462
"6511",1,0,2009,1,483,3,0,0,0,0,0,0.1,0.15,0.15,0.2,0.4,NA,0.5,0,1,1,0.4,-3.5,-1.55,3.5975,-1.5
"6513",1,0,2009,1,504,1,0,0,0,0,0,0,0.3,0.5,0.2,0,NA,0.3,0,0,1,0.5,-0.5,-0.4,0.573333333333333,-0.4
"6515",1,0,2009,1,507,3,0,0,0,0,0,0,0,0.03,0.75,0.22,NA,0.3,0,1,1,0.75,-1.5,-1.91,0.9719,-1.62666666666667
"6516",1,0,2009,1,508,2,0,0,0,0,0,0,0.05,0.1,0.3,0.55,NA,0.4,0,1,1,0.55,-3.5,-2.4,2.14,-3.5
"6517",1,0,2009,1,510,2,0,0,0,0,0,0,0.5,0.25,0.25,0,NA,0.3,0,0,1,0.5,0.5,-0.25,0.770833333333333,0
"6518",1,0,2009,1,512,2,0,0,0,0,0,0,0.1,0.4,0.4,0.1,NA,0.4,0,1,2,0.4,-1,-1.1,1.19,-1
"6519",1,0,2009,1,516,1,0,0,0,0,0,0,0,0.15,0.25,0.6,NA,0.3,0,1,1,0.6,-3.5,-2.55,1.93083333333333,-3.5
"6520",1,0,2009,1,518,2,0,0,0,0,0,0,0,0.1,0.2,0.7,NA,0.3,0,1,1,0.7,-3.5,-2.8,1.76,-3.5
"6521",1,0,2009,1,520,2,0,0,0,0,0,0,0,0.25,0.5,0.25,NA,0.3,0,1,1,0.5,-1.5,-1.75,1.4375,-1.5
"6522",1,0,2009,1,524,2,0,0,0,0,0,0.05,0.15,0.2,0.2,0.4,NA,0.5,0,1,1,0.4,-3.5,-1.65,3.1775,-1.5
"6523",1,0,2009,1,526,2,0,0,0,0,0,0,0.05,0.2,0.5,0.25,NA,0.4,0,1,1,0.5,-1.5,-1.7,1.61,-1.5
"6524",1,0,2009,1,528,1,0,0,0,0,0,0,0,0.2,0.5,0.3,NA,0.3,0,1,1,0.5,-1.5,-1.9,1.52333333333333,-1.6
"6525",1,0,2009,1,532,2,0,0,0,0,0,0,0.1,0.3,0.6,0,NA,0.3,0,0,1,0.6,-1.5,-1,0.533333333333334,-1.16666666666667
"6526",1,0,2009,1,535,1,0,0,0,0,0,0,0,0.05,0.35,0.6,NA,0.3,0,1,1,0.6,-3.5,-2.65,1.61083333333333,-3.5
"6528",1,0,2009,1,540,2,0,0,0,0,0,0,0,0.1,0.4,0.5,NA,0.3,0,1,1,0.5,-3.5,-2.4,1.70666666666667,-3.5
"6529",1,0,2009,1,541,1,0,0,0,0,0,0,0,0.1,0.5,0.4,NA,0.3,0,1,1,0.5,-1.5,-2.2,1.56,-1.8
"6530",1,0,2009,1,542,1,0,0,0,0,0.05,0.05,0.1,0.2,0.2,0.4,NA,0.6,0,1,1,0.4,-3.5,-1.55,3.7975,-1.5
"6533",1,0,2009,1,546,1,0,0.005,0.005,0.01,0.03,0.05,0.1,0.2,0.25,0.35,NA,0.9,0,1,1,0.35,-3.5,-1.415,3.91444166666667,-1.4
"6534",1,0,2009,1,548,2,0,0,0,0,0,0,0,0.05,0.35,0.6,NA,0.3,0,1,1,0.6,-3.5,-2.65,1.61083333333333,-3.5
"6535",1,0,2009,1,549,1,0,0,0,0,0,0,0,0.1,0.65,0.25,NA,0.3,0,1,1,0.65,-1.5,-1.9,1.19,-1.61538461538462
"6537",1,0,2009,1,553,2,0,0,0,0,0,0,0.05,0.1,0.5,0.35,NA,0.4,0,1,1,0.5,-1.5,-2,1.76666666666667,-1.7
